trial_id,vignette_id_x,seed,diagnostic_pair,evidence_level,information_quality,feature_ids,evidence_score,ground_truth_label,forced_choice_accuracy_applicable,expected_more_information_needed,expected_confidence_band,prompt_id,variant_type,option_A,option_B,expected_response_format,expected_choice_value,vignette_text,prompt_text,vignette_id_y,model,temperature,max_output_tokens,run_timestamp,call_started_at,status,response_id,output_text,latency_seconds,parsed_ok,diagnosis,confidence,more_information_needed,parse_error,chosen_label,choice_correct,more_info_correct,confidence_prob
T_ATNCD_DRCI_S01_11_P03_named_options_ATNCD_first,ATNCD_DRCI_S01_11,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,conflicting,DRCI01;DRCI02;DRCI04;DRCI06;DRCI09;ATNCD03;N03;C02,-8,DRCI,True,True,low_to_moderate,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Depression-related cognitive impairment,"A 71-year-old patient reports memory problems that began after several months of low mood, poor sleep, and fatigue. Cognitive performance varies with effort and improves with encouragement. However, the spouse also reports that the patient has repeated some questions and has occasionally missed appointments. There is no clear evidence of progressive functional decline.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 71-year-old patient reports memory problems that began after several months of low mood, poor sleep, and fatigue. Cognitive performance varies with effort and improves with encouragement. However, the spouse also reports that the patient has repeated some questions and has occasionally missed appointments. There is no clear evidence of progressive functional decline.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_11,gpt-4.1-mini,0,300,20260502_172339,2026-05-02T17:24:15.818130,ok,resp_0b9a95deec4934040069f6333feb68819cac698543fa464ec3,"{""diagnosis"":""B"",""confidence"":70,""more_information_needed"":true}",0.918,True,B,70.0,True,,DRCI,True,True,0.7
T_ATNCD_DRCI_S01_12_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S01_12,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,missing,DRCI02;DRCI04;DRCI14;M01;M02;M04,-5,DRCI,True,True,low_to_moderate,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,B,"A 69-year-old patient reports cognitive problems in the context of low mood, fatigue, and poor sleep. The patient says concentration is poor and memory is worse on days with severe insomnia. No formal cognitive testing has been performed, and there is no collateral history. It is unclear whether the patient has objective functional decline.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 69-year-old patient reports cognitive problems in the context of low mood, fatigue, and poor sleep. The patient says concentration is poor and memory is worse on days with severe insomnia. No formal cognitive testing has been performed, and there is no collateral history. It is unclear whether the patient has objective functional decline.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_12,gpt-4.1-mini,0,300,20260502_172339,2026-05-02T17:24:16.938374,ok,resp_02d0e126125d1aa60069f633411a6881a195c642370b941f06,"{""diagnosis"":""B"",""confidence"":70,""more_information_needed"":true}",1.464,True,B,70.0,True,,DRCI,True,True,0.7
T_ATNCD_DRCI_S01_12_P02_BA_letters_DRCI_first,ATNCD_DRCI_S01_12,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,missing,DRCI02;DRCI04;DRCI14;M01;M02;M04,-5,DRCI,True,True,low_to_moderate,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,A,"A 69-year-old patient reports cognitive problems in the context of low mood, fatigue, and poor sleep. The patient says concentration is poor and memory is worse on days with severe insomnia. No formal cognitive testing has been performed, and there is no collateral history. It is unclear whether the patient has objective functional decline.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 69-year-old patient reports cognitive problems in the context of low mood, fatigue, and poor sleep. The patient says concentration is poor and memory is worse on days with severe insomnia. No formal cognitive testing has been performed, and there is no collateral history. It is unclear whether the patient has objective functional decline.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_12,gpt-4.1-mini,0,300,20260502_172339,2026-05-02T17:24:18.603856,ok,resp_04efae0cb5687c270069f63342c310819da367cd1b5e9bde6a,"{""diagnosis"":""A"",""confidence"":70,""more_information_needed"":true}",0.955,True,A,70.0,True,,DRCI,True,True,0.7
T_ATNCD_DRCI_S01_12_P03_named_options_ATNCD_first,ATNCD_DRCI_S01_12,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,missing,DRCI02;DRCI04;DRCI14;M01;M02;M04,-5,DRCI,True,True,low_to_moderate,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Depression-related cognitive impairment,"A 69-year-old patient reports cognitive problems in the context of low mood, fatigue, and poor sleep. The patient says concentration is poor and memory is worse on days with severe insomnia. No formal cognitive testing has been performed, and there is no collateral history. It is unclear whether the patient has objective functional decline.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 69-year-old patient reports cognitive problems in the context of low mood, fatigue, and poor sleep. The patient says concentration is poor and memory is worse on days with severe insomnia. No formal cognitive testing has been performed, and there is no collateral history. It is unclear whether the patient has objective functional decline.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_12,gpt-4.1-mini,0,300,20260502_172339,2026-05-02T17:24:19.760983,ok,resp_04d141193d14f6900069f63343d4848190ae49f7c58cefe07b,"{""diagnosis"":""B"",""confidence"":70,""more_information_needed"":true}",0.754,True,B,70.0,True,,DRCI,True,True,0.7
T_ATNCD_DRCI_S01_13_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S01_13,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,clear,DRCI01;DRCI02;DRCI03;DRCI04;DRCI06;DRCI07;DRCI09;DRCI16,-15,DRCI,True,False,high,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,B,"A 68-year-old patient reports new cognitive problems that began during a severe depressive episode. The patient has persistent low mood, anhedonia, sleep disturbance, fatigue, and feelings of hopelessness. Cognitive testing shows slowed processing speed, poor concentration, and inconsistent errors rather than a stable amnestic pattern. Memory improves with cues and encouragement, and daily functioning improves when mood and motivation are better.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 68-year-old patient reports new cognitive problems that began during a severe depressive episode. The patient has persistent low mood, anhedonia, sleep disturbance, fatigue, and feelings of hopelessness. Cognitive testing shows slowed processing speed, poor concentration, and inconsistent errors rather than a stable amnestic pattern. Memory improves with cues and encouragement, and daily functioning improves when mood and motivation are better.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_13,gpt-4.1-mini,0,300,20260502_172339,2026-05-02T17:24:20.716804,ok,resp_05f709696849f6280069f63344ced0819d858146c2e79311f2,"{""diagnosis"":""B"",""confidence"":85,""more_information_needed"":true}",0.74,True,B,85.0,True,,DRCI,True,False,0.85
T_ATNCD_DRCI_S01_13_P02_BA_letters_DRCI_first,ATNCD_DRCI_S01_13,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,clear,DRCI01;DRCI02;DRCI03;DRCI04;DRCI06;DRCI07;DRCI09;DRCI16,-15,DRCI,True,False,high,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,A,"A 68-year-old patient reports new cognitive problems that began during a severe depressive episode. The patient has persistent low mood, anhedonia, sleep disturbance, fatigue, and feelings of hopelessness. Cognitive testing shows slowed processing speed, poor concentration, and inconsistent errors rather than a stable amnestic pattern. Memory improves with cues and encouragement, and daily functioning improves when mood and motivation are better.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 68-year-old patient reports new cognitive problems that began during a severe depressive episode. The patient has persistent low mood, anhedonia, sleep disturbance, fatigue, and feelings of hopelessness. Cognitive testing shows slowed processing speed, poor concentration, and inconsistent errors rather than a stable amnestic pattern. Memory improves with cues and encouragement, and daily functioning improves when mood and motivation are better.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_13,gpt-4.1-mini,0,300,20260502_172339,2026-05-02T17:24:21.659115,ok,resp_0112a17b6a4501330069f63345bee881a39a1f9170ad9f597f,"{""diagnosis"":""A"",""confidence"":85,""more_information_needed"":false}",1.159,True,A,85.0,False,,DRCI,True,True,0.85
T_ATNCD_DRCI_S01_13_P03_named_options_ATNCD_first,ATNCD_DRCI_S01_13,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,clear,DRCI01;DRCI02;DRCI03;DRCI04;DRCI06;DRCI07;DRCI09;DRCI16,-15,DRCI,True,False,high,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Depression-related cognitive impairment,"A 68-year-old patient reports new cognitive problems that began during a severe depressive episode. The patient has persistent low mood, anhedonia, sleep disturbance, fatigue, and feelings of hopelessness. Cognitive testing shows slowed processing speed, poor concentration, and inconsistent errors rather than a stable amnestic pattern. Memory improves with cues and encouragement, and daily functioning improves when mood and motivation are better.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 68-year-old patient reports new cognitive problems that began during a severe depressive episode. The patient has persistent low mood, anhedonia, sleep disturbance, fatigue, and feelings of hopelessness. Cognitive testing shows slowed processing speed, poor concentration, and inconsistent errors rather than a stable amnestic pattern. Memory improves with cues and encouragement, and daily functioning improves when mood and motivation are better.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_13,gpt-4.1-mini,0,300,20260502_172339,2026-05-02T17:24:23.020122,ok,resp_0bfa7bc6c5d852290069f633471c0881928fa733140e98f8d3,"{""diagnosis"":""B"",""confidence"":85,""more_information_needed"":true}",1.149,True,B,85.0,True,,DRCI,True,False,0.85
T_ATNCD_DRCI_S01_14_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S01_14,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,conflicting,DRCI01;DRCI03;DRCI04;DRCI06;DRCI07;DRCI09;ATNCD03;DRCI17;C08,-11,DRCI,True,True,moderate_to_high,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,B,"A 70-year-old patient develops memory complaints during a severe depressive episode with marked anhedonia, poor sleep, fatigue, and psychomotor slowing. Cognitive testing shows variable effort, slowed processing, and improvement with cues. The spouse mentions some repeated questions, but there is no clear progressive decline in daily function. Brain imaging is reported as age-appropriate.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 70-year-old patient develops memory complaints during a severe depressive episode with marked anhedonia, poor sleep, fatigue, and psychomotor slowing. Cognitive testing shows variable effort, slowed processing, and improvement with cues. The spouse mentions some repeated questions, but there is no clear progressive decline in daily function. Brain imaging is reported as age-appropriate.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_14,gpt-4.1-mini,0,300,20260502_172339,2026-05-02T17:24:24.370949,ok,resp_02580896c51967f20069f6334870d88195b4a661ed643bc67e,"{""diagnosis"":""B"",""confidence"":75,""more_information_needed"":true}",0.913,True,B,75.0,True,,DRCI,True,True,0.75
T_ATNCD_DRCI_S01_14_P02_BA_letters_DRCI_first,ATNCD_DRCI_S01_14,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,conflicting,DRCI01;DRCI03;DRCI04;DRCI06;DRCI07;DRCI09;ATNCD03;DRCI17;C08,-11,DRCI,True,True,moderate_to_high,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,A,"A 70-year-old patient develops memory complaints during a severe depressive episode with marked anhedonia, poor sleep, fatigue, and psychomotor slowing. Cognitive testing shows variable effort, slowed processing, and improvement with cues. The spouse mentions some repeated questions, but there is no clear progressive decline in daily function. Brain imaging is reported as age-appropriate.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 70-year-old patient develops memory complaints during a severe depressive episode with marked anhedonia, poor sleep, fatigue, and psychomotor slowing. Cognitive testing shows variable effort, slowed processing, and improvement with cues. The spouse mentions some repeated questions, but there is no clear progressive decline in daily function. Brain imaging is reported as age-appropriate.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_14,gpt-4.1-mini,0,300,20260502_172339,2026-05-02T17:24:25.486115,ok,resp_02e426572cf797410069f6334993a4819c82d2d0bf733d9745,"{""diagnosis"":""A"",""confidence"":85,""more_information_needed"":true}",0.953,True,A,85.0,True,,DRCI,True,True,0.85
T_ATNCD_DRCI_S01_14_P03_named_options_ATNCD_first,ATNCD_DRCI_S01_14,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,conflicting,DRCI01;DRCI03;DRCI04;DRCI06;DRCI07;DRCI09;ATNCD03;DRCI17;C08,-11,DRCI,True,True,moderate_to_high,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Depression-related cognitive impairment,"A 70-year-old patient develops memory complaints during a severe depressive episode with marked anhedonia, poor sleep, fatigue, and psychomotor slowing. Cognitive testing shows variable effort, slowed processing, and improvement with cues. The spouse mentions some repeated questions, but there is no clear progressive decline in daily function. Brain imaging is reported as age-appropriate.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 70-year-old patient develops memory complaints during a severe depressive episode with marked anhedonia, poor sleep, fatigue, and psychomotor slowing. Cognitive testing shows variable effort, slowed processing, and improvement with cues. The spouse mentions some repeated questions, but there is no clear progressive decline in daily function. Brain imaging is reported as age-appropriate.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_14,gpt-4.1-mini,0,300,20260502_172339,2026-05-02T17:24:26.640398,ok,resp_0ce044b3cfd5fb950069f6334aba38819fa7dcfa8c0c308432,"{""diagnosis"":""B"",""confidence"":75,""more_information_needed"":true}",1.225,True,B,75.0,True,,DRCI,True,True,0.75
T_ATNCD_DRCI_S01_15_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S01_15,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,missing,DRCI02;DRCI03;DRCI04;DRCI14;M01;M02;M03;M04,-7,DRCI,True,True,moderate,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,B,"A 69-year-old patient presents with memory complaints, severe low mood, anhedonia, poor sleep, and fatigue. The patient reports that cognitive problems worsen when mood and sleep are worse. No informant is available, and no formal cognitive testing has been done. There is no information about longitudinal progression or objective functional decline.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 69-year-old patient presents with memory complaints, severe low mood, anhedonia, poor sleep, and fatigue. The patient reports that cognitive problems worsen when mood and sleep are worse. No informant is available, and no formal cognitive testing has been done. There is no information about longitudinal progression or objective functional decline.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_15,gpt-4.1-mini,0,300,20260502_172339,2026-05-02T17:24:28.067552,ok,resp_08d4f759a963eb9c0069f6334c24308196a7986c0733c956e6,"{""diagnosis"":""B"",""confidence"":70,""more_information_needed"":true}",0.894,True,B,70.0,True,,DRCI,True,True,0.7
T_ATNCD_DRCI_S01_15_P02_BA_letters_DRCI_first,ATNCD_DRCI_S01_15,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,missing,DRCI02;DRCI03;DRCI04;DRCI14;M01;M02;M03;M04,-7,DRCI,True,True,moderate,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,A,"A 69-year-old patient presents with memory complaints, severe low mood, anhedonia, poor sleep, and fatigue. The patient reports that cognitive problems worsen when mood and sleep are worse. No informant is available, and no formal cognitive testing has been done. There is no information about longitudinal progression or objective functional decline.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 69-year-old patient presents with memory complaints, severe low mood, anhedonia, poor sleep, and fatigue. The patient reports that cognitive problems worsen when mood and sleep are worse. No informant is available, and no formal cognitive testing has been done. There is no information about longitudinal progression or objective functional decline.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_15,gpt-4.1-mini,0,300,20260502_172339,2026-05-02T17:24:29.162963,ok,resp_0de88e8678e10b190069f6334d41388196886ea370f222d9a9,"{""diagnosis"":""A"",""confidence"":70,""more_information_needed"":true}",1.048,True,A,70.0,True,,DRCI,True,True,0.7
T_ATNCD_DRCI_S01_15_P03_named_options_ATNCD_first,ATNCD_DRCI_S01_15,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,missing,DRCI02;DRCI03;DRCI04;DRCI14;M01;M02;M03;M04,-7,DRCI,True,True,moderate,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Depression-related cognitive impairment,"A 69-year-old patient presents with memory complaints, severe low mood, anhedonia, poor sleep, and fatigue. The patient reports that cognitive problems worsen when mood and sleep are worse. No informant is available, and no formal cognitive testing has been done. There is no information about longitudinal progression or objective functional decline.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 69-year-old patient presents with memory complaints, severe low mood, anhedonia, poor sleep, and fatigue. The patient reports that cognitive problems worsen when mood and sleep are worse. No informant is available, and no formal cognitive testing has been done. There is no information about longitudinal progression or objective functional decline.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_15,gpt-4.1-mini,0,300,20260502_172339,2026-05-02T17:24:30.412615,ok,resp_0c6e700dc20205ab0069f6334e7f4481a296fb89e6ba145dc5,"{""diagnosis"":""B"",""confidence"":70,""more_information_needed"":true}",0.718,True,B,70.0,True,,DRCI,True,True,0.7
T_ATNCD_DRCI_S02_01_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S02_01,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_AT_NCD,clear,ATNCD01;ATNCD02;ATNCD03;ATNCD06;ATNCD08;ATNCD09;ATNCD12,13,AT_NCD,True,False,high,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,A,"A 77-year-old patient has developed steadily worsening cognitive problems over two years. A family member reports repeated forgetting of recent discussions, increasing dependence with finances, and difficulty following a medication schedule. Serial cognitive testing shows decline compared with a prior assessment, and MRI notes medial temporal atrophy. The patient has limited awareness of the severity of the deficits.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 77-year-old patient has developed steadily worsening cognitive problems over two years. A family member reports repeated forgetting of recent discussions, increasing dependence with finances, and difficulty following a medication schedule. Serial cognitive testing shows decline compared with a prior assessment, and MRI notes medial temporal atrophy. The patient has limited awareness of the severity of the deficits.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_01,gpt-4.1-mini,0,300,20260502_172339,2026-05-02T17:24:31.332198,ok,resp_0afc0cfe5a774b9d0069f6334f6bb8819ebc2a5ec4827a152c,"{""diagnosis"":""A"",""confidence"":90,""more_information_needed"":false}",0.785,True,A,90.0,False,,AT_NCD,True,True,0.9
T_ATNCD_DRCI_S02_01_P02_BA_letters_DRCI_first,ATNCD_DRCI_S02_01,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_AT_NCD,clear,ATNCD01;ATNCD02;ATNCD03;ATNCD06;ATNCD08;ATNCD09;ATNCD12,13,AT_NCD,True,False,high,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,B,"A 77-year-old patient has developed steadily worsening cognitive problems over two years. A family member reports repeated forgetting of recent discussions, increasing dependence with finances, and difficulty following a medication schedule. Serial cognitive testing shows decline compared with a prior assessment, and MRI notes medial temporal atrophy. The patient has limited awareness of the severity of the deficits.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 77-year-old patient has developed steadily worsening cognitive problems over two years. A family member reports repeated forgetting of recent discussions, increasing dependence with finances, and difficulty following a medication schedule. Serial cognitive testing shows decline compared with a prior assessment, and MRI notes medial temporal atrophy. The patient has limited awareness of the severity of the deficits.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_01,gpt-4.1-mini,0,300,20260502_172339,2026-05-02T17:24:32.318869,ok,resp_0e602365892a09800069f6335065e08196b4eb81e2fef7e08f,"{""diagnosis"":""B"",""confidence"":85,""more_information_needed"":false}",0.881,True,B,85.0,False,,AT_NCD,True,True,0.85
