trial_id,vignette_id_x,seed,diagnostic_pair,evidence_level,information_quality,feature_ids,evidence_score,ground_truth_label,forced_choice_accuracy_applicable,expected_more_information_needed,expected_confidence_band,prompt_id,variant_type,option_A,option_B,expected_response_format,expected_choice_value,vignette_text,prompt_text,vignette_id_y,model,temperature,max_output_tokens,run_timestamp,call_started_at,status,response_status,incomplete_details,response_id,output_text,latency_seconds,parsed_ok,diagnosis,confidence,more_information_needed,parse_error,chosen_label,choice_correct,more_info_correct,confidence_prob
T_ATNCD_DRCI_S01_11_P03_named_options_ATNCD_first,ATNCD_DRCI_S01_11,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,conflicting,DRCI01;DRCI02;DRCI04;DRCI06;DRCI09;ATNCD03;N03;C02,-8,DRCI,True,True,low_to_moderate,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Depression-related cognitive impairment,"A 71-year-old patient reports memory problems that began after several months of low mood, poor sleep, and fatigue. Cognitive performance varies with effort and improves with encouragement. However, the spouse also reports that the patient has repeated some questions and has occasionally missed appointments. There is no clear evidence of progressive functional decline.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 71-year-old patient reports memory problems that began after several months of low mood, poor sleep, and fatigue. Cognitive performance varies with effort and improves with encouragement. However, the spouse also reports that the patient has repeated some questions and has occasionally missed appointments. There is no clear evidence of progressive functional decline.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_11,gpt-5,,3000,20260503_181739,2026-05-03T18:18:48.782010,ok,completed,None,resp_003162cdb14d10d00069f79188da5c8194b776cec02b96ab73,"{""diagnosis"":""B"",""confidence"":66,""more_information_needed"":true}",2.457,True,B,66.0,True,,DRCI,True,True,0.66
T_ATNCD_DRCI_S01_12_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S01_12,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,missing,DRCI02;DRCI04;DRCI14;M01;M02;M04,-5,DRCI,True,True,low_to_moderate,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,B,"A 69-year-old patient reports cognitive problems in the context of low mood, fatigue, and poor sleep. The patient says concentration is poor and memory is worse on days with severe insomnia. No formal cognitive testing has been performed, and there is no collateral history. It is unclear whether the patient has objective functional decline.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 69-year-old patient reports cognitive problems in the context of low mood, fatigue, and poor sleep. The patient says concentration is poor and memory is worse on days with severe insomnia. No formal cognitive testing has been performed, and there is no collateral history. It is unclear whether the patient has objective functional decline.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_12,gpt-5,,3000,20260503_181739,2026-05-03T18:18:51.440285,ok,completed,None,resp_05da95bf3dd70ac70069f7918b82248194ac238340e2560d45,"{""diagnosis"":""B"",""confidence"":68,""more_information_needed"":true}",1.31,True,B,68.0,True,,DRCI,True,True,0.68
T_ATNCD_DRCI_S01_12_P02_BA_letters_DRCI_first,ATNCD_DRCI_S01_12,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,missing,DRCI02;DRCI04;DRCI14;M01;M02;M04,-5,DRCI,True,True,low_to_moderate,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,A,"A 69-year-old patient reports cognitive problems in the context of low mood, fatigue, and poor sleep. The patient says concentration is poor and memory is worse on days with severe insomnia. No formal cognitive testing has been performed, and there is no collateral history. It is unclear whether the patient has objective functional decline.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 69-year-old patient reports cognitive problems in the context of low mood, fatigue, and poor sleep. The patient says concentration is poor and memory is worse on days with severe insomnia. No formal cognitive testing has been performed, and there is no collateral history. It is unclear whether the patient has objective functional decline.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_12,gpt-5,,3000,20260503_181739,2026-05-03T18:18:52.952314,ok,completed,None,resp_03fd6190d3f38c0f0069f7918d061881948c75790add6632b3,"{""diagnosis"":""A"",""confidence"":67,""more_information_needed"":true}",1.15,True,A,67.0,True,,DRCI,True,True,0.67
T_ATNCD_DRCI_S01_12_P03_named_options_ATNCD_first,ATNCD_DRCI_S01_12,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,missing,DRCI02;DRCI04;DRCI14;M01;M02;M04,-5,DRCI,True,True,low_to_moderate,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Depression-related cognitive impairment,"A 69-year-old patient reports cognitive problems in the context of low mood, fatigue, and poor sleep. The patient says concentration is poor and memory is worse on days with severe insomnia. No formal cognitive testing has been performed, and there is no collateral history. It is unclear whether the patient has objective functional decline.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 69-year-old patient reports cognitive problems in the context of low mood, fatigue, and poor sleep. The patient says concentration is poor and memory is worse on days with severe insomnia. No formal cognitive testing has been performed, and there is no collateral history. It is unclear whether the patient has objective functional decline.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_12,gpt-5,,3000,20260503_181739,2026-05-03T18:18:54.304106,ok,completed,None,resp_08548714786bc9100069f7918e5e008195ad6e759a97a30309,"{""diagnosis"":""B"",""confidence"":68,""more_information_needed"":true}",1.361,True,B,68.0,True,,DRCI,True,True,0.68
T_ATNCD_DRCI_S01_13_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S01_13,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,clear,DRCI01;DRCI02;DRCI03;DRCI04;DRCI06;DRCI07;DRCI09;DRCI16,-15,DRCI,True,False,high,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,B,"A 68-year-old patient reports new cognitive problems that began during a severe depressive episode. The patient has persistent low mood, anhedonia, sleep disturbance, fatigue, and feelings of hopelessness. Cognitive testing shows slowed processing speed, poor concentration, and inconsistent errors rather than a stable amnestic pattern. Memory improves with cues and encouragement, and daily functioning improves when mood and motivation are better.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 68-year-old patient reports new cognitive problems that began during a severe depressive episode. The patient has persistent low mood, anhedonia, sleep disturbance, fatigue, and feelings of hopelessness. Cognitive testing shows slowed processing speed, poor concentration, and inconsistent errors rather than a stable amnestic pattern. Memory improves with cues and encouragement, and daily functioning improves when mood and motivation are better.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_13,gpt-5,,3000,20260503_181739,2026-05-03T18:18:55.866887,ok,completed,None,resp_0fb526e75efff92c0069f7918fec888197b7e7d3947bd25464,"{""diagnosis"":""B"",""confidence"":92,""more_information_needed"":false}",1.466,True,B,92.0,False,,DRCI,True,True,0.92
T_ATNCD_DRCI_S01_13_P02_BA_letters_DRCI_first,ATNCD_DRCI_S01_13,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,clear,DRCI01;DRCI02;DRCI03;DRCI04;DRCI06;DRCI07;DRCI09;DRCI16,-15,DRCI,True,False,high,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,A,"A 68-year-old patient reports new cognitive problems that began during a severe depressive episode. The patient has persistent low mood, anhedonia, sleep disturbance, fatigue, and feelings of hopelessness. Cognitive testing shows slowed processing speed, poor concentration, and inconsistent errors rather than a stable amnestic pattern. Memory improves with cues and encouragement, and daily functioning improves when mood and motivation are better.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 68-year-old patient reports new cognitive problems that began during a severe depressive episode. The patient has persistent low mood, anhedonia, sleep disturbance, fatigue, and feelings of hopelessness. Cognitive testing shows slowed processing speed, poor concentration, and inconsistent errors rather than a stable amnestic pattern. Memory improves with cues and encouragement, and daily functioning improves when mood and motivation are better.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_13,gpt-5,,3000,20260503_181739,2026-05-03T18:18:57.534583,ok,completed,None,resp_0d3e39e2372340690069f79191995481958daeb66a1921b3ff,"{""diagnosis"":""A"",""confidence"":90,""more_information_needed"":false}",1.321,True,A,90.0,False,,DRCI,True,True,0.9
T_ATNCD_DRCI_S01_13_P03_named_options_ATNCD_first,ATNCD_DRCI_S01_13,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,clear,DRCI01;DRCI02;DRCI03;DRCI04;DRCI06;DRCI07;DRCI09;DRCI16,-15,DRCI,True,False,high,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Depression-related cognitive impairment,"A 68-year-old patient reports new cognitive problems that began during a severe depressive episode. The patient has persistent low mood, anhedonia, sleep disturbance, fatigue, and feelings of hopelessness. Cognitive testing shows slowed processing speed, poor concentration, and inconsistent errors rather than a stable amnestic pattern. Memory improves with cues and encouragement, and daily functioning improves when mood and motivation are better.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 68-year-old patient reports new cognitive problems that began during a severe depressive episode. The patient has persistent low mood, anhedonia, sleep disturbance, fatigue, and feelings of hopelessness. Cognitive testing shows slowed processing speed, poor concentration, and inconsistent errors rather than a stable amnestic pattern. Memory improves with cues and encouragement, and daily functioning improves when mood and motivation are better.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_13,gpt-5,,3000,20260503_181739,2026-05-03T18:18:59.056827,ok,completed,None,resp_04f0055f1c3f6e560069f791931fcc8194b725f8f87ad3c3b0,"{""diagnosis"":""B"",""confidence"":86,""more_information_needed"":false}",1.246,True,B,86.0,False,,DRCI,True,True,0.86
T_ATNCD_DRCI_S01_14_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S01_14,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,conflicting,DRCI01;DRCI03;DRCI04;DRCI06;DRCI07;DRCI09;ATNCD03;DRCI17;C08,-11,DRCI,True,True,moderate_to_high,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,B,"A 70-year-old patient develops memory complaints during a severe depressive episode with marked anhedonia, poor sleep, fatigue, and psychomotor slowing. Cognitive testing shows variable effort, slowed processing, and improvement with cues. The spouse mentions some repeated questions, but there is no clear progressive decline in daily function. Brain imaging is reported as age-appropriate.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 70-year-old patient develops memory complaints during a severe depressive episode with marked anhedonia, poor sleep, fatigue, and psychomotor slowing. Cognitive testing shows variable effort, slowed processing, and improvement with cues. The spouse mentions some repeated questions, but there is no clear progressive decline in daily function. Brain imaging is reported as age-appropriate.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_14,gpt-5,,3000,20260503_181739,2026-05-03T18:19:00.504429,ok,completed,None,resp_05b929d5d244b9d30069f79194911c819394839652984d6419,"{""diagnosis"":""B"",""confidence"":84,""more_information_needed"":false}",1.521,True,B,84.0,False,,DRCI,True,False,0.84
T_ATNCD_DRCI_S01_14_P02_BA_letters_DRCI_first,ATNCD_DRCI_S01_14,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,conflicting,DRCI01;DRCI03;DRCI04;DRCI06;DRCI07;DRCI09;ATNCD03;DRCI17;C08,-11,DRCI,True,True,moderate_to_high,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,A,"A 70-year-old patient develops memory complaints during a severe depressive episode with marked anhedonia, poor sleep, fatigue, and psychomotor slowing. Cognitive testing shows variable effort, slowed processing, and improvement with cues. The spouse mentions some repeated questions, but there is no clear progressive decline in daily function. Brain imaging is reported as age-appropriate.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 70-year-old patient develops memory complaints during a severe depressive episode with marked anhedonia, poor sleep, fatigue, and psychomotor slowing. Cognitive testing shows variable effort, slowed processing, and improvement with cues. The spouse mentions some repeated questions, but there is no clear progressive decline in daily function. Brain imaging is reported as age-appropriate.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_14,gpt-5,,3000,20260503_181739,2026-05-03T18:19:02.231613,ok,completed,None,resp_0b2886920012d0f60069f7919653848197a98d6a517eb6a8f1,"{""diagnosis"":""A"",""confidence"":83,""more_information_needed"":false}",1.496,True,A,83.0,False,,DRCI,True,False,0.83
T_ATNCD_DRCI_S01_14_P03_named_options_ATNCD_first,ATNCD_DRCI_S01_14,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,conflicting,DRCI01;DRCI03;DRCI04;DRCI06;DRCI07;DRCI09;ATNCD03;DRCI17;C08,-11,DRCI,True,True,moderate_to_high,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Depression-related cognitive impairment,"A 70-year-old patient develops memory complaints during a severe depressive episode with marked anhedonia, poor sleep, fatigue, and psychomotor slowing. Cognitive testing shows variable effort, slowed processing, and improvement with cues. The spouse mentions some repeated questions, but there is no clear progressive decline in daily function. Brain imaging is reported as age-appropriate.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 70-year-old patient develops memory complaints during a severe depressive episode with marked anhedonia, poor sleep, fatigue, and psychomotor slowing. Cognitive testing shows variable effort, slowed processing, and improvement with cues. The spouse mentions some repeated questions, but there is no clear progressive decline in daily function. Brain imaging is reported as age-appropriate.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_14,gpt-5,,3000,20260503_181739,2026-05-03T18:19:03.937198,ok,completed,None,resp_08e8b95a1cf628010069f7919802888196a932639941c08004,"{""diagnosis"":""B"",""confidence"":82,""more_information_needed"":false}",1.386,True,B,82.0,False,,DRCI,True,False,0.82
T_ATNCD_DRCI_S01_15_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S01_15,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,missing,DRCI02;DRCI03;DRCI04;DRCI14;M01;M02;M03;M04,-7,DRCI,True,True,moderate,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,B,"A 69-year-old patient presents with memory complaints, severe low mood, anhedonia, poor sleep, and fatigue. The patient reports that cognitive problems worsen when mood and sleep are worse. No informant is available, and no formal cognitive testing has been done. There is no information about longitudinal progression or objective functional decline.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 69-year-old patient presents with memory complaints, severe low mood, anhedonia, poor sleep, and fatigue. The patient reports that cognitive problems worsen when mood and sleep are worse. No informant is available, and no formal cognitive testing has been done. There is no information about longitudinal progression or objective functional decline.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_15,gpt-5,,3000,20260503_181739,2026-05-03T18:19:05.520250,ok,completed,None,resp_03cfbefa2c758bd90069f79199963c8190892c432afea17421,"{""diagnosis"":""B"",""confidence"":66,""more_information_needed"":true}",1.175,True,B,66.0,True,,DRCI,True,True,0.66
T_ATNCD_DRCI_S01_15_P02_BA_letters_DRCI_first,ATNCD_DRCI_S01_15,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,missing,DRCI02;DRCI03;DRCI04;DRCI14;M01;M02;M03;M04,-7,DRCI,True,True,moderate,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,A,"A 69-year-old patient presents with memory complaints, severe low mood, anhedonia, poor sleep, and fatigue. The patient reports that cognitive problems worsen when mood and sleep are worse. No informant is available, and no formal cognitive testing has been done. There is no information about longitudinal progression or objective functional decline.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 69-year-old patient presents with memory complaints, severe low mood, anhedonia, poor sleep, and fatigue. The patient reports that cognitive problems worsen when mood and sleep are worse. No informant is available, and no formal cognitive testing has been done. There is no information about longitudinal progression or objective functional decline.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_15,gpt-5,,3000,20260503_181739,2026-05-03T18:19:06.896902,ok,completed,None,resp_0dcfecd74f1673f70069f7919af7648195a3984eb026a0cf98,"{""diagnosis"":""A"",""confidence"":68,""more_information_needed"":true}",1.567,True,A,68.0,True,,DRCI,True,True,0.68
T_ATNCD_DRCI_S01_15_P03_named_options_ATNCD_first,ATNCD_DRCI_S01_15,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,missing,DRCI02;DRCI03;DRCI04;DRCI14;M01;M02;M03;M04,-7,DRCI,True,True,moderate,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Depression-related cognitive impairment,"A 69-year-old patient presents with memory complaints, severe low mood, anhedonia, poor sleep, and fatigue. The patient reports that cognitive problems worsen when mood and sleep are worse. No informant is available, and no formal cognitive testing has been done. There is no information about longitudinal progression or objective functional decline.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 69-year-old patient presents with memory complaints, severe low mood, anhedonia, poor sleep, and fatigue. The patient reports that cognitive problems worsen when mood and sleep are worse. No informant is available, and no formal cognitive testing has been done. There is no information about longitudinal progression or objective functional decline.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_15,gpt-5,,3000,20260503_181739,2026-05-03T18:19:08.665281,ok,completed,None,resp_01f33765662865610069f7919cbb9c8193a334b7b50478fa98,"{""diagnosis"":""B"",""confidence"":66,""more_information_needed"":true}",1.581,True,B,66.0,True,,DRCI,True,True,0.66
T_ATNCD_DRCI_S02_01_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S02_01,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_AT_NCD,clear,ATNCD01;ATNCD02;ATNCD03;ATNCD06;ATNCD08;ATNCD09;ATNCD12,13,AT_NCD,True,False,high,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,A,"A 77-year-old patient has developed steadily worsening cognitive problems over two years. A family member reports repeated forgetting of recent discussions, increasing dependence with finances, and difficulty following a medication schedule. Serial cognitive testing shows decline compared with a prior assessment, and MRI notes medial temporal atrophy. The patient has limited awareness of the severity of the deficits.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 77-year-old patient has developed steadily worsening cognitive problems over two years. A family member reports repeated forgetting of recent discussions, increasing dependence with finances, and difficulty following a medication schedule. Serial cognitive testing shows decline compared with a prior assessment, and MRI notes medial temporal atrophy. The patient has limited awareness of the severity of the deficits.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_01,gpt-5,,3000,20260503_181739,2026-05-03T18:19:10.447888,ok,completed,None,resp_0449e34ada53d7190069f7919e8a0081968911eb30757c8e6c,"{""diagnosis"":""A"",""confidence"":93,""more_information_needed"":false}",1.654,True,A,93.0,False,,AT_NCD,True,True,0.93
T_ATNCD_DRCI_S02_01_P02_BA_letters_DRCI_first,ATNCD_DRCI_S02_01,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_AT_NCD,clear,ATNCD01;ATNCD02;ATNCD03;ATNCD06;ATNCD08;ATNCD09;ATNCD12,13,AT_NCD,True,False,high,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,B,"A 77-year-old patient has developed steadily worsening cognitive problems over two years. A family member reports repeated forgetting of recent discussions, increasing dependence with finances, and difficulty following a medication schedule. Serial cognitive testing shows decline compared with a prior assessment, and MRI notes medial temporal atrophy. The patient has limited awareness of the severity of the deficits.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 77-year-old patient has developed steadily worsening cognitive problems over two years. A family member reports repeated forgetting of recent discussions, increasing dependence with finances, and difficulty following a medication schedule. Serial cognitive testing shows decline compared with a prior assessment, and MRI notes medial temporal atrophy. The patient has limited awareness of the severity of the deficits.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_01,gpt-5,,3000,20260503_181739,2026-05-03T18:19:12.303787,ok,completed,None,resp_0e15bfb4292048fd0069f791a05f9081978200428aa975a044,"{""diagnosis"":""B"",""confidence"":92,""more_information_needed"":false}",1.128,True,B,92.0,False,,AT_NCD,True,True,0.92
