trial_id,vignette_id_x,seed,diagnostic_pair,evidence_level,information_quality,feature_ids,evidence_score,ground_truth_label,forced_choice_accuracy_applicable,expected_more_information_needed,expected_confidence_band,prompt_id,variant_type,option_A,option_B,expected_response_format,expected_choice_value,vignette_text,prompt_text,vignette_id_y,model,temperature,max_output_tokens,run_timestamp,call_started_at,status,response_status,incomplete_details,response_id,output_text,latency_seconds,parsed_ok,diagnosis,confidence,more_information_needed,parse_error,chosen_label,choice_correct,more_info_correct,confidence_prob
T_ATNCD_DRCI_S01_10_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S01_10,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,clear,DRCI01;DRCI02;DRCI03;DRCI04;DRCI07;DRCI16,-11,DRCI,True,False,moderate,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,B,"A 70-year-old patient reports memory problems that began during a depressive episode. The patient describes persistent low mood, reduced interest, poor sleep, fatigue, and difficulty concentrating. Cognitive testing shows slowed processing speed and executive inefficiency more than a stable amnestic pattern. Instrumental daily activities are mostly intact when motivation is adequate.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 70-year-old patient reports memory problems that began during a depressive episode. The patient describes persistent low mood, reduced interest, poor sleep, fatigue, and difficulty concentrating. Cognitive testing shows slowed processing speed and executive inefficiency more than a stable amnestic pattern. Instrumental daily activities are mostly intact when motivation is adequate.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_10,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:11:33.659954,ok,completed,None,resp_01127ad48aca3ac90069f765a5c020819e9ad998b137b6d338,"{""diagnosis"":""B"",""confidence"":72,""more_information_needed"":false}",0.739,True,B,72.0,False,,DRCI,True,True,0.72
T_ATNCD_DRCI_S01_10_P02_BA_letters_DRCI_first,ATNCD_DRCI_S01_10,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,clear,DRCI01;DRCI02;DRCI03;DRCI04;DRCI07;DRCI16,-11,DRCI,True,False,moderate,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,A,"A 70-year-old patient reports memory problems that began during a depressive episode. The patient describes persistent low mood, reduced interest, poor sleep, fatigue, and difficulty concentrating. Cognitive testing shows slowed processing speed and executive inefficiency more than a stable amnestic pattern. Instrumental daily activities are mostly intact when motivation is adequate.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 70-year-old patient reports memory problems that began during a depressive episode. The patient describes persistent low mood, reduced interest, poor sleep, fatigue, and difficulty concentrating. Cognitive testing shows slowed processing speed and executive inefficiency more than a stable amnestic pattern. Instrumental daily activities are mostly intact when motivation is adequate.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_10,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:11:34.600309,ok,completed,None,resp_0157b909c9d090910069f765a6a8f88195bc4f502b31b91b30,"{""diagnosis"":""A"",""confidence"":68,""more_information_needed"":false}",0.95,True,A,68.0,False,,DRCI,True,True,0.68
T_ATNCD_DRCI_S01_10_P03_named_options_ATNCD_first,ATNCD_DRCI_S01_10,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,clear,DRCI01;DRCI02;DRCI03;DRCI04;DRCI07;DRCI16,-11,DRCI,True,False,moderate,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Depression-related cognitive impairment,"A 70-year-old patient reports memory problems that began during a depressive episode. The patient describes persistent low mood, reduced interest, poor sleep, fatigue, and difficulty concentrating. Cognitive testing shows slowed processing speed and executive inefficiency more than a stable amnestic pattern. Instrumental daily activities are mostly intact when motivation is adequate.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 70-year-old patient reports memory problems that began during a depressive episode. The patient describes persistent low mood, reduced interest, poor sleep, fatigue, and difficulty concentrating. Cognitive testing shows slowed processing speed and executive inefficiency more than a stable amnestic pattern. Instrumental daily activities are mostly intact when motivation is adequate.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_10,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:11:35.752577,ok,completed,None,resp_0cd6d00c23d4913c0069f765a7d1fc81a3b5b7a61cdb2d5b58,"{""diagnosis"":""A"",""confidence"":72,""more_information_needed"":false}",1.082,True,A,72.0,False,,AT_NCD,False,True,0.72
T_ATNCD_DRCI_S01_11_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S01_11,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,conflicting,DRCI01;DRCI02;DRCI04;DRCI06;DRCI09;ATNCD03;N03;C02,-8,DRCI,True,True,low_to_moderate,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,B,"A 71-year-old patient reports memory problems that began after several months of low mood, poor sleep, and fatigue. Cognitive performance varies with effort and improves with encouragement. However, the spouse also reports that the patient has repeated some questions and has occasionally missed appointments. There is no clear evidence of progressive functional decline.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 71-year-old patient reports memory problems that began after several months of low mood, poor sleep, and fatigue. Cognitive performance varies with effort and improves with encouragement. However, the spouse also reports that the patient has repeated some questions and has occasionally missed appointments. There is no clear evidence of progressive functional decline.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_11,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:11:37.036491,ok,completed,None,resp_0a2e86c0d9639f520069f765a91d7481a3b0c5e7b412d7ac03,"{""diagnosis"":""B"",""confidence"":62,""more_information_needed"":true}",0.92,True,B,62.0,True,,DRCI,True,True,0.62
T_ATNCD_DRCI_S01_11_P02_BA_letters_DRCI_first,ATNCD_DRCI_S01_11,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,conflicting,DRCI01;DRCI02;DRCI04;DRCI06;DRCI09;ATNCD03;N03;C02,-8,DRCI,True,True,low_to_moderate,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,A,"A 71-year-old patient reports memory problems that began after several months of low mood, poor sleep, and fatigue. Cognitive performance varies with effort and improves with encouragement. However, the spouse also reports that the patient has repeated some questions and has occasionally missed appointments. There is no clear evidence of progressive functional decline.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 71-year-old patient reports memory problems that began after several months of low mood, poor sleep, and fatigue. Cognitive performance varies with effort and improves with encouragement. However, the spouse also reports that the patient has repeated some questions and has occasionally missed appointments. There is no clear evidence of progressive functional decline.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_11,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:11:38.158659,ok,completed,None,resp_0206c1ee49adc9570069f765aa3bc881968f29ff1364bc7fc6,"{""diagnosis"":""A"",""confidence"":66,""more_information_needed"":true}",0.963,True,A,66.0,True,,DRCI,True,True,0.66
T_ATNCD_DRCI_S01_11_P03_named_options_ATNCD_first,ATNCD_DRCI_S01_11,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,conflicting,DRCI01;DRCI02;DRCI04;DRCI06;DRCI09;ATNCD03;N03;C02,-8,DRCI,True,True,low_to_moderate,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Depression-related cognitive impairment,"A 71-year-old patient reports memory problems that began after several months of low mood, poor sleep, and fatigue. Cognitive performance varies with effort and improves with encouragement. However, the spouse also reports that the patient has repeated some questions and has occasionally missed appointments. There is no clear evidence of progressive functional decline.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 71-year-old patient reports memory problems that began after several months of low mood, poor sleep, and fatigue. Cognitive performance varies with effort and improves with encouragement. However, the spouse also reports that the patient has repeated some questions and has occasionally missed appointments. There is no clear evidence of progressive functional decline.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_11,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:11:39.323112,ok,completed,None,resp_09d2771a122cf1da0069f765ab607c8197909a15365c2367a6,"{""diagnosis"":""A"",""confidence"":68,""more_information_needed"":true}",2.128,True,A,68.0,True,,AT_NCD,False,True,0.68
T_ATNCD_DRCI_S01_12_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S01_12,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,missing,DRCI02;DRCI04;DRCI14;M01;M02;M04,-5,DRCI,True,True,low_to_moderate,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,B,"A 69-year-old patient reports cognitive problems in the context of low mood, fatigue, and poor sleep. The patient says concentration is poor and memory is worse on days with severe insomnia. No formal cognitive testing has been performed, and there is no collateral history. It is unclear whether the patient has objective functional decline.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 69-year-old patient reports cognitive problems in the context of low mood, fatigue, and poor sleep. The patient says concentration is poor and memory is worse on days with severe insomnia. No formal cognitive testing has been performed, and there is no collateral history. It is unclear whether the patient has objective functional decline.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_12,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:11:41.653727,ok,completed,None,resp_0647b23912f283420069f765adba80819d8014e45116eed330,"{""diagnosis"":""B"",""confidence"":62,""more_information_needed"":true}",0.715,True,B,62.0,True,,DRCI,True,True,0.62
T_ATNCD_DRCI_S01_12_P02_BA_letters_DRCI_first,ATNCD_DRCI_S01_12,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,missing,DRCI02;DRCI04;DRCI14;M01;M02;M04,-5,DRCI,True,True,low_to_moderate,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,A,"A 69-year-old patient reports cognitive problems in the context of low mood, fatigue, and poor sleep. The patient says concentration is poor and memory is worse on days with severe insomnia. No formal cognitive testing has been performed, and there is no collateral history. It is unclear whether the patient has objective functional decline.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 69-year-old patient reports cognitive problems in the context of low mood, fatigue, and poor sleep. The patient says concentration is poor and memory is worse on days with severe insomnia. No formal cognitive testing has been performed, and there is no collateral history. It is unclear whether the patient has objective functional decline.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_12,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:11:42.571513,ok,completed,None,resp_04820e0181b27fa70069f765aea624819c813bfb37b1275740,"{""diagnosis"":""A"",""confidence"":62,""more_information_needed"":true}",1.808,True,A,62.0,True,,DRCI,True,True,0.62
T_ATNCD_DRCI_S01_12_P03_named_options_ATNCD_first,ATNCD_DRCI_S01_12,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,missing,DRCI02;DRCI04;DRCI14;M01;M02;M04,-5,DRCI,True,True,low_to_moderate,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Depression-related cognitive impairment,"A 69-year-old patient reports cognitive problems in the context of low mood, fatigue, and poor sleep. The patient says concentration is poor and memory is worse on days with severe insomnia. No formal cognitive testing has been performed, and there is no collateral history. It is unclear whether the patient has objective functional decline.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 69-year-old patient reports cognitive problems in the context of low mood, fatigue, and poor sleep. The patient says concentration is poor and memory is worse on days with severe insomnia. No formal cognitive testing has been performed, and there is no collateral history. It is unclear whether the patient has objective functional decline.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_12,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:11:44.581197,ok,completed,None,resp_03129d2aa5245c540069f765b0a6d4819e9e01be0ad6c19dbd,"{""diagnosis"":""A"",""confidence"":60,""more_information_needed"":true}",0.76,True,A,60.0,True,,AT_NCD,False,True,0.6
T_ATNCD_DRCI_S01_13_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S01_13,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,clear,DRCI01;DRCI02;DRCI03;DRCI04;DRCI06;DRCI07;DRCI09;DRCI16,-15,DRCI,True,False,high,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,B,"A 68-year-old patient reports new cognitive problems that began during a severe depressive episode. The patient has persistent low mood, anhedonia, sleep disturbance, fatigue, and feelings of hopelessness. Cognitive testing shows slowed processing speed, poor concentration, and inconsistent errors rather than a stable amnestic pattern. Memory improves with cues and encouragement, and daily functioning improves when mood and motivation are better.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 68-year-old patient reports new cognitive problems that began during a severe depressive episode. The patient has persistent low mood, anhedonia, sleep disturbance, fatigue, and feelings of hopelessness. Cognitive testing shows slowed processing speed, poor concentration, and inconsistent errors rather than a stable amnestic pattern. Memory improves with cues and encouragement, and daily functioning improves when mood and motivation are better.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_13,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:11:45.542749,ok,completed,None,resp_0826069ae972b7570069f765b19fbc819d819e354ff2c2984d,"{""diagnosis"":""B"",""confidence"":72,""more_information_needed"":false}",0.847,True,B,72.0,False,,DRCI,True,True,0.72
T_ATNCD_DRCI_S01_13_P02_BA_letters_DRCI_first,ATNCD_DRCI_S01_13,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,clear,DRCI01;DRCI02;DRCI03;DRCI04;DRCI06;DRCI07;DRCI09;DRCI16,-15,DRCI,True,False,high,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,A,"A 68-year-old patient reports new cognitive problems that began during a severe depressive episode. The patient has persistent low mood, anhedonia, sleep disturbance, fatigue, and feelings of hopelessness. Cognitive testing shows slowed processing speed, poor concentration, and inconsistent errors rather than a stable amnestic pattern. Memory improves with cues and encouragement, and daily functioning improves when mood and motivation are better.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 68-year-old patient reports new cognitive problems that began during a severe depressive episode. The patient has persistent low mood, anhedonia, sleep disturbance, fatigue, and feelings of hopelessness. Cognitive testing shows slowed processing speed, poor concentration, and inconsistent errors rather than a stable amnestic pattern. Memory improves with cues and encouragement, and daily functioning improves when mood and motivation are better.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_13,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:11:46.592024,ok,completed,None,resp_03ffcb7e43904a6b0069f765b2ac30819e9ce11b7471d90229,"{""diagnosis"":""A"",""confidence"":72,""more_information_needed"":false}",1.201,True,A,72.0,False,,DRCI,True,True,0.72
T_ATNCD_DRCI_S01_13_P03_named_options_ATNCD_first,ATNCD_DRCI_S01_13,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,clear,DRCI01;DRCI02;DRCI03;DRCI04;DRCI06;DRCI07;DRCI09;DRCI16,-15,DRCI,True,False,high,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Depression-related cognitive impairment,"A 68-year-old patient reports new cognitive problems that began during a severe depressive episode. The patient has persistent low mood, anhedonia, sleep disturbance, fatigue, and feelings of hopelessness. Cognitive testing shows slowed processing speed, poor concentration, and inconsistent errors rather than a stable amnestic pattern. Memory improves with cues and encouragement, and daily functioning improves when mood and motivation are better.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 68-year-old patient reports new cognitive problems that began during a severe depressive episode. The patient has persistent low mood, anhedonia, sleep disturbance, fatigue, and feelings of hopelessness. Cognitive testing shows slowed processing speed, poor concentration, and inconsistent errors rather than a stable amnestic pattern. Memory improves with cues and encouragement, and daily functioning improves when mood and motivation are better.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_13,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:11:47.994966,ok,completed,None,resp_09b6cc1bcb125f2f0069f765b4109c819f859159d33bb3d945,"{""diagnosis"":""A"",""confidence"":78,""more_information_needed"":false}",1.15,True,A,78.0,False,,AT_NCD,False,True,0.78
T_ATNCD_DRCI_S01_14_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S01_14,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,conflicting,DRCI01;DRCI03;DRCI04;DRCI06;DRCI07;DRCI09;ATNCD03;DRCI17;C08,-11,DRCI,True,True,moderate_to_high,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,B,"A 70-year-old patient develops memory complaints during a severe depressive episode with marked anhedonia, poor sleep, fatigue, and psychomotor slowing. Cognitive testing shows variable effort, slowed processing, and improvement with cues. The spouse mentions some repeated questions, but there is no clear progressive decline in daily function. Brain imaging is reported as age-appropriate.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 70-year-old patient develops memory complaints during a severe depressive episode with marked anhedonia, poor sleep, fatigue, and psychomotor slowing. Cognitive testing shows variable effort, slowed processing, and improvement with cues. The spouse mentions some repeated questions, but there is no clear progressive decline in daily function. Brain imaging is reported as age-appropriate.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_14,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:11:49.346597,ok,completed,None,resp_0de4c96d35ae5cbf0069f765b56ee881a2b6ff641d07923333,"{""diagnosis"":""B"",""confidence"":72,""more_information_needed"":false}",1.756,True,B,72.0,False,,DRCI,True,False,0.72
T_ATNCD_DRCI_S01_14_P02_BA_letters_DRCI_first,ATNCD_DRCI_S01_14,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,conflicting,DRCI01;DRCI03;DRCI04;DRCI06;DRCI07;DRCI09;ATNCD03;DRCI17;C08,-11,DRCI,True,True,moderate_to_high,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,A,"A 70-year-old patient develops memory complaints during a severe depressive episode with marked anhedonia, poor sleep, fatigue, and psychomotor slowing. Cognitive testing shows variable effort, slowed processing, and improvement with cues. The spouse mentions some repeated questions, but there is no clear progressive decline in daily function. Brain imaging is reported as age-appropriate.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 70-year-old patient develops memory complaints during a severe depressive episode with marked anhedonia, poor sleep, fatigue, and psychomotor slowing. Cognitive testing shows variable effort, slowed processing, and improvement with cues. The spouse mentions some repeated questions, but there is no clear progressive decline in daily function. Brain imaging is reported as age-appropriate.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_14,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:11:51.304189,ok,completed,None,resp_0cff4971933b90930069f765b760348192a4d51b78015bd9a2,"{""diagnosis"":""A"",""confidence"":72,""more_information_needed"":true}",1.239,True,A,72.0,True,,DRCI,True,True,0.72
T_ATNCD_DRCI_S01_14_P03_named_options_ATNCD_first,ATNCD_DRCI_S01_14,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,conflicting,DRCI01;DRCI03;DRCI04;DRCI06;DRCI07;DRCI09;ATNCD03;DRCI17;C08,-11,DRCI,True,True,moderate_to_high,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Depression-related cognitive impairment,"A 70-year-old patient develops memory complaints during a severe depressive episode with marked anhedonia, poor sleep, fatigue, and psychomotor slowing. Cognitive testing shows variable effort, slowed processing, and improvement with cues. The spouse mentions some repeated questions, but there is no clear progressive decline in daily function. Brain imaging is reported as age-appropriate.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 70-year-old patient develops memory complaints during a severe depressive episode with marked anhedonia, poor sleep, fatigue, and psychomotor slowing. Cognitive testing shows variable effort, slowed processing, and improvement with cues. The spouse mentions some repeated questions, but there is no clear progressive decline in daily function. Brain imaging is reported as age-appropriate.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S01_14,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:11:52.744928,ok,completed,None,resp_0a72e2b28fbc9fd30069f765b8d1d081959b9c0c1fb88b234c,"{""diagnosis"":""A"",""confidence"":70,""more_information_needed"":true}",2.551,True,A,70.0,True,,AT_NCD,False,True,0.7
